"","coopid","Functionality","year","month","catch_lobsters","value_lobsters"
"2231",27,8.039215686,2013,"NOVIEMBRE",31436,4627040
"2232",27,8.039215686,2013,"DICIEMBRE",19947,2375950
"2233",27,8.039215686,2014,"ENERO",10662,1436980
"2234",27,8.039215686,2014,"FEBRERO",10307,1403200
"2235",27,8.039215686,2014,"JUNIO",NA,NA
"2236",27,8.039215686,2014,"JULIO",NA,NA
"2237",27,8.039215686,2014,"SEPTIEMBRE",NA,NA
"2238",27,8.039215686,2014,"OCTUBRE",44085,8152630
"2239",27,8.039215686,2014,"NOVIEMBRE",33756,5595800
"2240",27,8.039215686,2014,"DICIEMBRE",15419,2589950
"2241",27,8.039215686,2015,"ENERO",9714,1566025
"2242",27,8.039215686,2015,"FEBRERO",5251,1107000
"2243",27,8.039215686,2015,"JUNIO",NA,NA
"2244",27,8.039215686,2015,"JULIO",NA,NA
"2245",27,8.039215686,2015,"AGOSTO",NA,NA
"2246",27,8.039215686,2015,"OCTUBRE",29573,9476760
"2247",27,8.039215686,2015,"NOVIEMBRE",21624,5413680
"2248",27,8.039215686,2015,"DICIEMBRE",18310,4303790
"2249",27,8.039215686,2016,"ENERO",8179,1958180
"2250",27,8.039215686,2016,"FEBRERO",4900,1449800
"2251",27,8.039215686,2016,"MARZO",2916,654793
"2252",27,8.039215686,2016,"JUNIO",NA,NA
"2253",27,8.039215686,2016,"JULIO",NA,NA
"2254",27,8.039215686,2016,"AGOSTO",NA,NA
"2255",27,8.039215686,2016,"SEPTIEMBRE",NA,NA
"2256",27,8.039215686,2016,"OCTUBRE",24821,14094128
"2257",27,8.039215686,2016,"NOVIEMBRE",19695,9454350
"2258",27,8.039215686,2016,"DICIEMBRE",16522,7206000
"2259",28,9.411764706,2000,"ENERO",2531,185235
"2260",28,9.411764706,2000,"FEBRERO",483,46700
"2261",28,9.411764706,2000,"MARZO",2143,183745
"2262",28,9.411764706,2000,"ABRIL",2095,174255
"2263",28,9.411764706,2000,"MAYO",345,34500
"2264",28,9.411764706,2000,"JUNIO",310,18700
"2265",28,9.411764706,2000,"JULIO",1315,79050
"2266",28,9.411764706,2000,"AGOSTO",2971,179615
"2267",28,9.411764706,2000,"SEPTIEMBRE",100,6500
"2268",28,9.411764706,2000,"OCTUBRE",1823,110080
"2269",28,9.411764706,2000,"NOVIEMBRE",3554,214300
"2270",28,9.411764706,2000,"DICIEMBRE",7742,473630
"2271",28,9.411764706,2001,"ENERO",1002,62220
"2272",28,9.411764706,2001,"FEBRERO",1032,67040
"2273",28,9.411764706,2001,"MARZO",1724,116130
"2274",28,9.411764706,2001,"ABRIL",NA,NA
"2275",28,9.411764706,2001,"MAYO",1950,87000
"2276",28,9.411764706,2001,"JULIO",NA,NA
"2277",28,9.411764706,2001,"AGOSTO",929,38660
"2278",28,9.411764706,2001,"SEPTIEMBRE",294,17880
"2279",28,9.411764706,2001,"OCTUBRE",354,22530
"2280",28,9.411764706,2001,"NOVIEMBRE",4565,235400
"2281",28,9.411764706,2001,"DICIEMBRE",4967,239690
"2282",28,9.411764706,2002,"ENERO",2780,127000
"2283",28,9.411764706,2002,"FEBRERO",2082,110940
"2284",28,9.411764706,2002,"MARZO",1785,100950
"2285",28,9.411764706,2002,"ABRIL",NA,NA
"2286",28,9.411764706,2002,"MAYO",2700,194000
"2287",28,9.411764706,2002,"JUNIO",NA,NA
"2288",28,9.411764706,2002,"JULIO",3720,265900
"2289",28,9.411764706,2002,"AGOSTO",842,53960
"2290",28,9.411764706,2002,"OCTUBRE",1230,82100
"2291",28,9.411764706,2002,"NOVIEMBRE",5424,381920
"2292",28,9.411764706,2002,"DICIEMBRE",3370,220400
"2293",28,9.411764706,2003,"ENERO",3535,235940
"2294",28,9.411764706,2003,"FEBRERO",4593,311700
"2295",28,9.411764706,2003,"MARZO",5240,388000
"2296",28,9.411764706,2003,"MAYO",896,53760
"2297",28,9.411764706,2003,"JULIO",NA,NA
"2298",28,9.411764706,2003,"AGOSTO",NA,NA
"2299",28,9.411764706,2003,"NOVIEMBRE",13420,956480
"2300",28,9.411764706,2003,"DICIEMBRE",4353,284120
"2301",28,9.411764706,2004,"ENERO",1796,116760
"2302",28,9.411764706,2004,"FEBRERO",2011,137120
"2303",28,9.411764706,2004,"MARZO",2708,196600
"2304",28,9.411764706,2004,"ABRIL",1229,96840
"2305",28,9.411764706,2004,"NOVIEMBRE",3949,284510
"2306",28,9.411764706,2004,"DICIEMBRE",2355,185400
"2307",28,9.411764706,2005,"ENERO",1120,80110
"2308",28,9.411764706,2005,"FEBRERO",393,28370
"2309",28,9.411764706,2005,"MARZO",719,55480
"2310",28,9.411764706,2005,"AGOSTO",NA,NA
"2311",28,9.411764706,2005,"SEPTIEMBRE",NA,NA
"2312",28,9.411764706,2005,"NOVIEMBRE",1466,135690
"2313",28,9.411764706,2005,"DICIEMBRE",1894,177770
"2314",28,9.411764706,2006,"ENERO",1002,90580
"2315",28,9.411764706,2006,"FEBRERO",1271,115880
"2316",28,9.411764706,2006,"MARZO",1490,130340
"2317",28,9.411764706,2006,"ABRIL",2855,279500
"2318",28,9.411764706,2006,"MAYO",2193,216720
"2319",28,9.411764706,2006,"AGOSTO",NA,NA
"2320",28,9.411764706,2006,"NOVIEMBRE",6982,709760
"2321",28,9.411764706,2006,"DICIEMBRE",5150,473800
"2322",28,9.411764706,2007,"ENERO",4560,420600
"2323",28,9.411764706,2007,"FEBRERO",3130,288800
"2324",28,9.411764706,2007,"MARZO",3800,370900
"2325",28,9.411764706,2007,"ABRIL",3436,342800
"2326",28,9.411764706,2007,"MAYO",2710,274550
"2327",28,9.411764706,2007,"NOVIEMBRE",3460,377600
"2328",28,9.411764706,2007,"DICIEMBRE",5036,519870
"2329",28,9.411764706,2008,"ENERO",2540,244500
"2330",28,9.411764706,2008,"FEBRERO",2015,210900
"2331",28,9.411764706,2008,"MARZO",2347,255655
"2332",28,9.411764706,2008,"ABRIL",2550,282750
"2333",28,9.411764706,2008,"MAYO",2540,277400
"2334",28,9.411764706,2008,"AGOSTO",NA,NA
"2335",28,9.411764706,2008,"NOVIEMBRE",2110,206800
"2336",28,9.411764706,2008,"DICIEMBRE",5585,516970
"2337",28,9.411764706,2009,"ENERO",4691,468910
"2338",28,9.411764706,2009,"FEBRERO",2170,206640
"2339",28,9.411764706,2009,"MARZO",2688,257530
"2340",28,9.411764706,2009,"ABRIL",2701,269870
"2341",28,9.411764706,2009,"MAYO",1670,175550
"2342",28,9.411764706,2009,"AGOSTO",NA,NA
"2343",28,9.411764706,2009,"NOVIEMBRE",3250,288500
"2344",28,9.411764706,2009,"DICIEMBRE",6059,518830
"2345",28,9.411764706,2010,"ENERO",1660,143200
"2346",28,9.411764706,2010,"FEBRERO",950,87050
"2347",28,9.411764706,2010,"MARZO",2250,205250
"2348",28,9.411764706,2010,"ABRIL",1930,198700
"2349",28,9.411764706,2010,"MAYO",2130,238100
"2350",28,9.411764706,2010,"SEPTIEMBRE",NA,NA
"2351",28,9.411764706,2010,"NOVIEMBRE",3464,286520
"2352",28,9.411764706,2010,"DICIEMBRE",12003,1040460
"2353",28,9.411764706,2011,"ENERO",2974,265290
"2354",28,9.411764706,2011,"FEBRERO",1746,241930
"2355",28,9.411764706,2011,"MARZO",4242,869730
"2356",28,9.411764706,2011,"ABRIL",16060,3153480
"2357",28,9.411764706,2011,"MAYO",3200,525000
"2358",28,9.411764706,2011,"JULIO",NA,NA
"2359",28,9.411764706,2011,"AGOSTO",NA,NA
"2360",28,9.411764706,2011,"NOVIEMBRE",10163,1367640
"2361",28,9.411764706,2011,"DICIEMBRE",11617,1412040
"2362",28,9.411764706,2012,"ENERO",3817,479560
"2363",28,9.411764706,2012,"FEBRERO",2640,366480
"2364",28,9.411764706,2012,"MARZO",6870,972900
"2365",28,9.411764706,2012,"ABRIL",10614,1519680
"2366",28,9.411764706,2012,"MAYO",6234,860100
"2367",28,9.411764706,2012,"JUNIO",NA,NA
"2368",28,9.411764706,2012,"JULIO",NA,NA
"2369",28,9.411764706,2012,"AGOSTO",NA,NA
"2370",28,9.411764706,2012,"NOVIEMBRE",6665,823000
"2371",28,9.411764706,2012,"DICIEMBRE",7365,842700
"2372",28,9.411764706,2013,"ENERO",1696,239120
"2373",28,9.411764706,2013,"FEBRERO",2215,307890
"2374",28,9.411764706,2013,"MARZO",3289,532600
"2375",28,9.411764706,2013,"ABRIL",9527,1715400
"2376",28,9.411764706,2013,"MAYO",4519,730000
"2377",28,9.411764706,2013,"JULIO",NA,NA
"2378",28,9.411764706,2013,"AGOSTO",NA,NA
"2379",28,9.411764706,2013,"NOVIEMBRE",4943,426840
"2380",28,9.411764706,2013,"DICIEMBRE",5799,663900
"2381",28,9.411764706,2014,"ENERO",1637,197400
"2382",28,9.411764706,2014,"FEBRERO",1341,200300
"2383",28,9.411764706,2014,"MARZO",2347,410800
"2384",28,9.411764706,2014,"ABRIL",6152,1084800
"2385",28,9.411764706,2014,"MAYO",1940,290900
"2386",28,9.411764706,2014,"JULIO",NA,NA
"2387",28,9.411764706,2014,"AGOSTO",NA,NA
"2388",28,9.411764706,2014,"NOVIEMBRE",11524,1713300
"2389",28,9.411764706,2014,"DICIEMBRE",3794,656100
"2390",28,9.411764706,2015,"ENERO",4958,958350
"2391",28,9.411764706,2015,"FEBRERO",2600,570000
"2392",28,9.411764706,2015,"MARZO",3637,844650
"2393",28,9.411764706,2015,"ABRIL",4821,1251600
"2394",28,9.411764706,2015,"MAYO",1994,511050
"2395",28,9.411764706,2015,"AGOSTO",NA,NA
"2396",28,9.411764706,2015,"NOVIEMBRE",4734,949600
"2397",28,9.411764706,2015,"DICIEMBRE",4103,1057250
"2398",28,9.411764706,2016,"ENERO",2743,789500
"2399",28,9.411764706,2016,"FEBRERO",3132,789750
"2400",28,9.411764706,2016,"MARZO",3038,898600
"2401",28,9.411764706,2016,"ABRIL",5113,1466500
"2402",28,9.411764706,2016,"MAYO",2070,557250
"2403",28,9.411764706,2016,"NOVIEMBRE",2990,751725
"2404",28,9.411764706,2016,"DICIEMBRE",7304,1844700
"2405",29,9.607843137,2000,"ENERO",6685,239854
"2406",29,9.607843137,2000,"FEBRERO",5151,205920
"2407",29,9.607843137,2000,"MARZO",13951,550751
"2408",29,9.607843137,2000,"ABRIL",2573,106283
"2409",29,9.607843137,2000,"MAYO",7356,262970
"2410",29,9.607843137,2000,"JUNIO",NA,NA
"2411",29,9.607843137,2000,"JULIO",10856,412144
"2412",29,9.607843137,2000,"AGOSTO",3713,155369
"2413",29,9.607843137,2000,"SEPTIEMBRE",9637,354543
"2414",29,9.607843137,2000,"OCTUBRE",75456,2756916
"2415",29,9.607843137,2000,"NOVIEMBRE",29169,814308
"2416",29,9.607843137,2000,"DICIEMBRE",11689,390665
"2417",29,9.607843137,2001,"ENERO",15122,525185
"2418",29,9.607843137,2001,"FEBRERO",11834,587859
"2419",29,9.607843137,2001,"MARZO",12219,423794
"2420",29,9.607843137,2001,"ABRIL",NA,NA
"2421",29,9.607843137,2001,"MAYO",8140,292897
"2422",29,9.607843137,2001,"JUNIO",14818,571090
"2423",29,9.607843137,2001,"JULIO",3592,129147
"2424",29,9.607843137,2001,"AGOSTO",5308,178655
"2425",29,9.607843137,2001,"SEPTIEMBRE",5869,210976
"2426",29,9.607843137,2001,"OCTUBRE",35445,1295900
"2427",29,9.607843137,2001,"NOVIEMBRE",29795,1049632
"2428",29,9.607843137,2001,"DICIEMBRE",14018,488377
"2429",29,9.607843137,2002,"ENERO",29328,1112736
"2430",29,9.607843137,2002,"FEBRERO",21847,810718
"2431",29,9.607843137,2002,"MARZO",3055,122200
"2432",29,9.607843137,2002,"ABRIL",3063,145200
"2433",29,9.607843137,2002,"MAYO",12523,498535
"2434",29,9.607843137,2002,"JUNIO",4572,172980
"2435",29,9.607843137,2002,"JULIO",4191,167175
"2436",29,9.607843137,2002,"AGOSTO",8728,347976
"2437",29,9.607843137,2002,"SEPTIEMBRE",5410,215665
"2438",29,9.607843137,2002,"OCTUBRE",39836,1572710
"2439",29,9.607843137,2002,"NOVIEMBRE",34407,1332993
"2440",29,9.607843137,2002,"DICIEMBRE",16304,683591
"2441",29,9.607843137,2003,"ENERO",20141,831291
"2442",29,9.607843137,2003,"FEBRERO",18603,1024589
"2443",29,9.607843137,2003,"MARZO",NA,NA
"2444",29,9.607843137,2003,"ABRIL",NA,NA
"2445",29,9.607843137,2003,"MAYO",NA,NA
"2446",29,9.607843137,2003,"JUNIO",NA,NA
"2447",29,9.607843137,2003,"JULIO",NA,NA
"2448",29,9.607843137,2003,"SEPTIEMBRE",NA,NA
"2449",29,9.607843137,2003,"OCTUBRE",108452,4910493
"2450",29,9.607843137,2003,"NOVIEMBRE",54755,2567579
"2451",29,9.607843137,2003,"DICIEMBRE",19089,955234
"2452",29,9.607843137,2004,"ENERO",11374,551286
"2453",29,9.607843137,2004,"FEBRERO",4473,249858
"2454",29,9.607843137,2004,"MARZO",NA,NA
"2455",29,9.607843137,2004,"ABRIL",NA,NA
"2456",29,9.607843137,2004,"MAYO",NA,NA
"2457",29,9.607843137,2004,"JUNIO",NA,NA
"2458",29,9.607843137,2004,"JULIO",NA,NA
"2459",29,9.607843137,2004,"AGOSTO",NA,NA
"2460",29,9.607843137,2004,"SEPTIEMBRE",NA,NA
"2461",29,9.607843137,2004,"OCTUBRE",102105,5601425
"2462",29,9.607843137,2004,"NOVIEMBRE",40746,2228012
"2463",29,9.607843137,2004,"DICIEMBRE",18619,1020355
"2464",29,9.607843137,2005,"ENERO",20517,1149832
"2465",29,9.607843137,2005,"FEBRERO",15748,914323
"2466",29,9.607843137,2005,"MARZO",NA,NA
"2467",29,9.607843137,2005,"ABRIL",NA,NA
"2468",29,9.607843137,2005,"MAYO",NA,NA
"2469",29,9.607843137,2005,"JUNIO",NA,NA
"2470",29,9.607843137,2005,"AGOSTO",NA,NA
"2471",29,9.607843137,2005,"SEPTIEMBRE",NA,NA
"2472",29,9.607843137,2005,"OCTUBRE",101101,5819922
"2473",29,9.607843137,2005,"NOVIEMBRE",46018,2702659
"2474",29,9.607843137,2005,"DICIEMBRE",18165,1051957
"2475",29,9.607843137,2006,"ENERO",15204,877720
"2476",29,9.607843137,2006,"FEBRERO",15437,903893
"2477",29,9.607843137,2006,"MARZO",NA,NA
"2478",29,9.607843137,2006,"ABRIL",NA,NA
"2479",29,9.607843137,2006,"MAYO",NA,NA
"2480",29,9.607843137,2006,"JUNIO",NA,NA
"2481",29,9.607843137,2006,"JULIO",NA,NA
"2482",29,9.607843137,2006,"AGOSTO",NA,NA
"2483",29,9.607843137,2006,"OCTUBRE",113197,6872046
"2484",29,9.607843137,2006,"NOVIEMBRE",32411,2170058
"2485",29,9.607843137,2006,"DICIEMBRE",15603,1041406
"2486",29,9.607843137,2007,"ENERO",14102,922805
"2487",29,9.607843137,2007,"FEBRERO",16016,1112786
"2488",29,9.607843137,2007,"MARZO",NA,NA
"2489",29,9.607843137,2007,"ABRIL",NA,NA
"2490",29,9.607843137,2007,"MAYO",NA,NA
"2491",29,9.607843137,2007,"JUNIO",NA,NA
"2492",29,9.607843137,2007,"JULIO",NA,NA
"2493",29,9.607843137,2007,"AGOSTO",NA,NA
"2494",29,9.607843137,2007,"SEPTIEMBRE",NA,NA
"2495",29,9.607843137,2007,"OCTUBRE",42383,2993532
"2496",29,9.607843137,2007,"NOVIEMBRE",42926,3115700
"2497",29,9.607843137,2007,"DICIEMBRE",29100,2124786
"2498",29,9.607843137,2008,"ENERO",21874,1907381
"2499",29,9.607843137,2008,"FEBRERO",16075,1597655
"2500",29,9.607843137,2008,"MARZO",NA,NA
"2501",29,9.607843137,2008,"ABRIL",NA,NA
"2502",29,9.607843137,2008,"MAYO",NA,NA
"2503",29,9.607843137,2008,"JUNIO",NA,NA
"2504",29,9.607843137,2008,"JULIO",NA,NA
"2505",29,9.607843137,2008,"AGOSTO",NA,NA
"2506",29,9.607843137,2008,"OCTUBRE",96568,8755926
"2507",29,9.607843137,2008,"NOVIEMBRE",39403,3974693
"2508",29,9.607843137,2008,"DICIEMBRE",23162,2322592
"2509",29,9.607843137,2009,"ENERO",20944,2300340
"2510",29,9.607843137,2009,"FEBRERO",14719,2099191
"2511",29,9.607843137,2009,"MARZO",NA,NA
"2512",29,9.607843137,2009,"ABRIL",NA,NA
"2513",29,9.607843137,2009,"MAYO",NA,NA
"2514",29,9.607843137,2009,"JUNIO",NA,NA
"2515",29,9.607843137,2009,"JULIO",NA,NA
"2516",29,9.607843137,2009,"AGOSTO",NA,NA
"2517",29,9.607843137,2009,"SEPTIEMBRE",NA,NA
"2518",29,9.607843137,2009,"OCTUBRE",71876,8615720
"2519",29,9.607843137,2009,"NOVIEMBRE",45377,5425040
"2520",29,9.607843137,2009,"DICIEMBRE",26935,4680964
"2521",29,9.607843137,2010,"ENERO",17673,2715961
"2522",29,9.607843137,2010,"FEBRERO",16495,2928636
"2523",29,9.607843137,2010,"MARZO",NA,NA
"2524",29,9.607843137,2010,"ABRIL",NA,NA
"2525",29,9.607843137,2010,"MAYO",NA,NA
"2526",29,9.607843137,2010,"JUNIO",NA,NA
"2527",29,9.607843137,2010,"JULIO",NA,NA
"2528",29,9.607843137,2010,"AGOSTO",NA,NA
"2529",29,9.607843137,2010,"OCTUBRE",85513,11883710
"2530",29,9.607843137,2010,"NOVIEMBRE",55675,7853464
"2531",29,9.607843137,2010,"DICIEMBRE",30093,4854681
"2532",29,9.607843137,2011,"ENERO",19147,3093214
"2533",29,9.607843137,2011,"FEBRERO",17145,2821374
"2534",29,9.607843137,2011,"MARZO",NA,NA
"2535",29,9.607843137,2011,"ABRIL",NA,NA
"2536",29,9.607843137,2011,"MAYO",NA,NA
"2537",29,9.607843137,2011,"JUNIO",NA,NA
"2538",29,9.607843137,2011,"JULIO",NA,NA
"2539",29,9.607843137,2011,"AGOSTO",NA,NA
"2540",29,9.607843137,2011,"SEPTIEMBRE",NA,NA
"2541",29,9.607843137,2011,"OCTUBRE",102178,17121418
"2542",29,9.607843137,2011,"NOVIEMBRE",55345,9189036
"2543",29,9.607843137,2011,"DICIEMBRE",22322,3583288
"2544",29,9.607843137,2012,"ENERO",22025,3575442
"2545",29,9.607843137,2012,"FEBRERO",23843,3933762
"2546",29,9.607843137,2012,"MARZO",NA,NA
"2547",29,9.607843137,2012,"ABRIL",NA,NA
"2548",29,9.607843137,2012,"MAYO",NA,NA
"2549",29,9.607843137,2012,"JUNIO",NA,NA
"2550",29,9.607843137,2012,"JULIO",NA,NA
"2551",29,9.607843137,2012,"AGOSTO",NA,NA
"2552",29,9.607843137,2012,"OCTUBRE",79513,11910630
"2553",29,9.607843137,2012,"NOVIEMBRE",49754,7328140
"2554",29,9.607843137,2012,"DICIEMBRE",24485,3446950
"2555",29,9.607843137,2013,"ENERO",19743,2900490
"2556",29,9.607843137,2013,"FEBRERO",17260,2535720
"2557",29,9.607843137,2013,"ABRIL",NA,NA
"2558",29,9.607843137,2013,"MAYO",NA,NA
"2559",29,9.607843137,2013,"JUNIO",NA,NA
"2560",29,9.607843137,2013,"JULIO",NA,NA
"2561",29,9.607843137,2013,"AGOSTO",NA,NA
"2562",29,9.607843137,2013,"SEPTIEMBRE",NA,NA
"2563",29,9.607843137,2013,"OCTUBRE",78183,13967660
"2564",29,9.607843137,2013,"NOVIEMBRE",31621,5646490
"2565",29,9.607843137,2013,"DICIEMBRE",24520,4185330
"2566",29,9.607843137,2014,"ENERO",23668,4203540
"2567",29,9.607843137,2014,"FEBRERO",21423,3765560
"2568",29,9.607843137,2014,"ABRIL",NA,NA
"2569",29,9.607843137,2014,"MAYO",NA,NA
"2570",29,9.607843137,2014,"JUNIO",NA,NA
"2571",29,9.607843137,2014,"JULIO",NA,NA
"2572",29,9.607843137,2014,"SEPTIEMBRE",34835,7315350
"2573",29,9.607843137,2014,"OCTUBRE",58695,10558620
"2574",29,9.607843137,2014,"NOVIEMBRE",23036,3958810
"2575",29,9.607843137,2014,"DICIEMBRE",14373,2390930
"2576",29,9.607843137,2015,"ENERO",16914,2828220
"2577",29,9.607843137,2015,"FEBRERO",6486,1141930
"2578",29,9.607843137,2015,"MARZO",NA,NA
"2579",29,9.607843137,2015,"ABRIL",NA,NA
"2580",29,9.607843137,2015,"MAYO",NA,NA
"2581",29,9.607843137,2015,"JUNIO",NA,NA
"2582",29,9.607843137,2015,"JULIO",NA,NA
"2583",29,9.607843137,2015,"SEPTIEMBRE",NA,NA
"2584",29,9.607843137,2015,"OCTUBRE",89043,16001770
"2585",29,9.607843137,2015,"NOVIEMBRE",37180,6434100
"2586",29,9.607843137,2015,"DICIEMBRE",15310,2493160
"2587",29,9.607843137,2016,"ENERO",10855,1847850
"2588",29,9.607843137,2016,"FEBRERO",8552,1475100
"2589",29,9.607843137,2016,"MAYO",NA,NA
"2590",29,9.607843137,2016,"JUNIO",NA,NA
"2591",29,9.607843137,2016,"JULIO",NA,NA
"2592",29,9.607843137,2016,"AGOSTO",NA,NA
"2593",29,9.607843137,2016,"SEPTIEMBRE",NA,NA
"2594",29,9.607843137,2016,"OCTUBRE",56085,13662250
"2595",29,9.607843137,2016,"NOVIEMBRE",42158,9697200
"2596",29,9.607843137,2016,"DICIEMBRE",20950,4084212
"2597",30,6.764705882,2015,"FEBRERO",NA,NA
"2598",35,7.254901961,2001,"ENERO",NA,NA
"2599",35,7.254901961,2001,"MARZO",NA,NA
"2600",35,7.254901961,2001,"ABRIL",NA,NA
"2601",35,7.254901961,2001,"JULIO",NA,NA
"2602",35,7.254901961,2002,"ENERO",NA,NA
"2603",35,7.254901961,2002,"ABRIL",NA,NA
"2604",35,7.254901961,2002,"MAYO",NA,NA
"2605",35,7.254901961,2002,"JUNIO",NA,NA
"2606",35,7.254901961,2002,"DICIEMBRE",NA,NA
"2607",35,7.254901961,2003,"JULIO",NA,NA
"2608",35,7.254901961,2004,"MAYO",NA,NA
"2609",35,7.254901961,2004,"JUNIO",NA,NA
"2610",35,7.254901961,2004,"JULIO",NA,NA
"2611",35,7.254901961,2004,"AGOSTO",NA,NA
"2612",35,7.254901961,2005,"MAYO",NA,NA
"2613",35,7.254901961,2005,"JUNIO",NA,NA
"2614",35,7.254901961,2005,"JULIO",NA,NA
"2615",35,7.254901961,2006,"JUNIO",NA,NA
"2616",35,7.254901961,2006,"JULIO",NA,NA
"2617",35,7.254901961,2006,"OCTUBRE",NA,NA
"2618",35,7.254901961,2007,"JUNIO",NA,NA
"2619",35,7.254901961,2007,"JULIO",NA,NA
"2620",35,7.254901961,2007,"AGOSTO",NA,NA
"2621",35,7.254901961,2008,"ABRIL",NA,NA
"2622",35,7.254901961,2008,"MAYO",NA,NA
"2623",35,7.254901961,2009,"JUNIO",NA,NA
"2624",35,7.254901961,2009,"NOVIEMBRE",NA,NA
"2625",35,7.254901961,2009,"DICIEMBRE",NA,NA
"2626",35,7.254901961,2010,"MAYO",NA,NA
"2627",35,7.254901961,2010,"JUNIO",NA,NA
"2628",35,7.254901961,2010,"JULIO",NA,NA
"2629",35,7.254901961,2010,"AGOSTO",NA,NA
"2630",35,7.254901961,2010,"SEPTIEMBRE",NA,NA
"2631",35,7.254901961,2010,"DICIEMBRE",NA,NA
"2632",35,7.254901961,2011,"ENERO",NA,NA
"2633",35,7.254901961,2011,"FEBRERO",NA,NA
"2634",35,7.254901961,2011,"MARZO",NA,NA
"2635",35,7.254901961,2011,"ABRIL",NA,NA
"2636",35,7.254901961,2011,"MAYO",NA,NA
"2637",35,7.254901961,2011,"JUNIO",NA,NA
"2638",35,7.254901961,2011,"JULIO",NA,NA
"2639",35,7.254901961,2011,"AGOSTO",NA,NA
"2640",35,7.254901961,2011,"NOVIEMBRE",NA,NA
"2641",35,7.254901961,2012,"MARZO",NA,NA
"2642",35,7.254901961,2012,"ABRIL",NA,NA
"2643",35,7.254901961,2012,"MAYO",NA,NA
"2644",35,7.254901961,2012,"OCTUBRE",NA,NA
"2645",35,7.254901961,2012,"DICIEMBRE",NA,NA
"2646",35,7.254901961,2013,"ENERO",NA,NA
"2647",35,7.254901961,2013,"ABRIL",NA,NA
"2648",35,7.254901961,2013,"JULIO",NA,NA
"2649",35,7.254901961,2014,"ENERO",NA,NA
"2650",35,7.254901961,2014,"MAYO",NA,NA
"2651",35,7.254901961,2014,"JUNIO",NA,NA
"2652",35,7.254901961,2014,"JULIO",NA,NA
"2653",35,7.254901961,2015,"ENERO",NA,NA
"2654",35,7.254901961,2015,"JUNIO",NA,NA
"2655",35,7.254901961,2015,"JULIO",NA,NA
"2656",35,7.254901961,2015,"DICIEMBRE",NA,NA
"2657",35,7.254901961,2016,"MAYO",NA,NA
"2658",35,7.254901961,2016,"JULIO",NA,NA
"2659",35,7.254901961,2016,"SEPTIEMBRE",NA,NA
"2660",35,7.254901961,2016,"DICIEMBRE",NA,NA
"2661",36,6.666666667,2001,"ENERO",NA,NA
"2662",36,6.666666667,2001,"MARZO",NA,NA
"2663",36,6.666666667,2001,"ABRIL",NA,NA
"2664",36,6.666666667,2001,"MAYO",NA,NA
"2665",36,6.666666667,2001,"JUNIO",NA,NA
"2666",36,6.666666667,2002,"ABRIL",NA,NA
"2667",36,6.666666667,2002,"MAYO",NA,NA
"2668",36,6.666666667,2002,"JUNIO",NA,NA
"2669",36,6.666666667,2002,"SEPTIEMBRE",NA,NA
"2670",36,6.666666667,2002,"NOVIEMBRE",NA,NA
"2671",36,6.666666667,2003,"JULIO",NA,NA
"2672",36,6.666666667,2003,"AGOSTO",NA,NA
"2673",36,6.666666667,2004,"MAYO",NA,NA
"2674",36,6.666666667,2004,"JUNIO",NA,NA
"2675",36,6.666666667,2005,"MAYO",NA,NA
"2676",36,6.666666667,2005,"JUNIO",NA,NA
"2677",36,6.666666667,2005,"JULIO",NA,NA
"2678",36,6.666666667,2006,"JUNIO",NA,NA
"2679",36,6.666666667,2006,"JULIO",NA,NA
"2680",36,6.666666667,2006,"OCTUBRE",NA,NA
"2681",36,6.666666667,2007,"JUNIO",NA,NA
"2682",36,6.666666667,2007,"JULIO",NA,NA
"2683",36,6.666666667,2007,"AGOSTO",NA,NA
"2684",36,6.666666667,2007,"SEPTIEMBRE",NA,NA
"2685",36,6.666666667,2007,"OCTUBRE",NA,NA
"2686",36,6.666666667,2007,"NOVIEMBRE",NA,NA
"2687",36,6.666666667,2007,"DICIEMBRE",NA,NA
"2688",36,6.666666667,2008,"ABRIL",NA,NA
"2689",36,6.666666667,2008,"MAYO",NA,NA
"2690",36,6.666666667,2008,"JUNIO",NA,NA
"2691",36,6.666666667,2008,"JULIO",NA,NA
"2692",36,6.666666667,2009,"JUNIO",NA,NA
"2693",36,6.666666667,2009,"JULIO",NA,NA
"2694",36,6.666666667,2009,"AGOSTO",NA,NA
"2695",36,6.666666667,2009,"NOVIEMBRE",NA,NA
"2696",36,6.666666667,2009,"DICIEMBRE",NA,NA
"2697",36,6.666666667,2010,"MARZO",NA,NA
"2698",36,6.666666667,2010,"MAYO",NA,NA
"2699",36,6.666666667,2010,"JUNIO",NA,NA
"2700",36,6.666666667,2010,"AGOSTO",NA,NA
"2701",36,6.666666667,2010,"SEPTIEMBRE",NA,NA
"2702",36,6.666666667,2010,"DICIEMBRE",NA,NA
"2703",36,6.666666667,2011,"ENERO",NA,NA
"2704",36,6.666666667,2011,"ABRIL",NA,NA
"2705",36,6.666666667,2011,"MAYO",NA,NA
"2706",36,6.666666667,2011,"JUNIO",NA,NA
"2707",36,6.666666667,2011,"JULIO",NA,NA
"2708",36,6.666666667,2011,"AGOSTO",NA,NA
"2709",36,6.666666667,2011,"NOVIEMBRE",NA,NA
"2710",36,6.666666667,2012,"MARZO",NA,NA
"2711",36,6.666666667,2012,"ABRIL",NA,NA
